"","hotel_name","address","city_sector","miles_to_city_center","guest_rating_score","guest_rating_verbal","num_of_hotel_com_reviews","trip_advisor_rating","price_for_period_USD","checkin","checkout","q_adults","q_children","hotel_id","star_rating","hotel_coordinates","num_of_rooms","num_of_floors","rest","bar_lounge","gym","meeting_room","ac","wifi","laundry","pool","parking"
"691","London Marriott Hotel Twickenham","Twickenham Rugby Stadium,198 Whitton Rd, Twickenham, England, TW2 7BA, United Kingdom, 866-573-4235","Richmond-upon-Thames",9.8,8.8,"Fabulous",309,"4","97","2019-11-29","2019-11-30",2,0,313923,4,"51.455106,-0.339483","156","3",1,1,1,1,1,1,1,1,1
"692","London Olympus Hotel Nirvana","35 Romford Road - Stratford - E15 4LY, London, England, E15 4LY, United Kingdom, 866-573-4235","Stratford",6.3,7.2,"Good",16,"3","78","2019-11-29","2019-11-30",2,0,387061760,2.5,"51.54255,0.00727","13",NA,0,0,0,0,0,1,0,0,1
"693","London Plus - Heathrow","21 Woodfield Road, Hounslow, England, TW4 6LL, United Kingdom, 866-573-4235","Cranford",12,8.2,"Very Good",61,"4","66","2019-11-29","2019-11-30",2,0,547928,3,"51.477011,-0.404843","12","2",0,0,0,0,0,1,0,0,1
"694","London Queens Apartments","138 Bronesbury Villas, London, England, NW6 6AE, United Kingdom, 866-573-4235","Queen's Park",3.7,8.2,"Very Good",32,"5","111","2019-11-29","2019-11-30",2,0,463546,3,"51.535055,-0.201013","12",NA,0,0,0,0,0,0,0,0,1
"695","London Star Hotel","51-53 Steyne Road, Acton, London, England, W3 9NU, United Kingdom, 866-573-4235","Acton",6.2,7.2,"Good",98,"3.5","67","2019-11-29","2019-11-30",2,0,603648,3,"51.50951,-0.27223","21",NA,1,0,0,0,0,0,1,0,0
"696","London Stay Apartments","187 Rotherhithe New Road, London, England, SE16 2BE, United Kingdom, 866-573-4235","Bermondsey",3.4,7.6,"Good",98,"3.5","86","2019-11-29","2019-11-30",2,0,450113,3.5,"51.490786,-0.053638","30","3",0,0,0,0,0,1,1,0,0
"697","London Suites","230a Mile End Road, London, England, E1 4LJ, United Kingdom, 866-573-4235","Tower Hamlets",3.6,6.8,"Good",25,"2","100","2019-11-29","2019-11-30",2,0,612986,2.5,"51.521664,-0.046945",NA,NA,0,0,0,0,0,0,0,0,1
"698","London Town Hotel","15 Penywern Road, Earls Court, London, England, SW5 9TY, United Kingdom, 866-573-4235","Earl's Court",3,7.8,"Good",291,"4","105","2019-11-29","2019-11-30",2,0,284977,3,"51.490951,-0.193473","30","6",0,0,0,0,0,1,0,0,0
"699","London Villa - 43 Clanricarde Gardens","43 Clanricarde Gardens, London, England, W2 4JN, United Kingdom, 866-573-4235","Royal Borough of Kensington and Chelsea",2.8,NA,NA,NA,NA,"114","2019-11-29","2019-11-30",2,0,1044916416,3,"51.511234,-0.193381","3",NA,0,0,0,0,0,1,1,0,0
"700","London Waterloo Hostel","73 Lambeth Walk, Lambeth, London, England, SE11 6DX, United Kingdom, 866-573-4235","London",1.1,6.6,"Good",108,"2.5","144","2019-11-29","2019-11-30",2,0,351784,2,"51.494393,-0.114552","102","2",0,0,0,0,0,1,0,0,1
"701","London Wembley International Hotel","Empire Way, Wembley, England, HA9 0NH, United Kingdom, 866-573-4235","Wembley Park",7.6,7,"Good",834,"3","68","2019-11-29","2019-11-30",2,0,205996,3,"51.560127,-0.283839","165","9",1,1,1,1,1,1,1,0,1
"702","Lonsdale Hotel","9-10 Bedford Place, London, England, WC1B 5JA, United Kingdom, 866-573-4235","Bloomsbury",0.9,3.8,"",11,"1.5","111","2019-11-29","2019-11-30",2,0,1392352,2.5,"51.52022,-0.12406","41",NA,0,0,0,0,0,0,0,0,0
"703","Lord Jim Hotel","23-25 Penywern Road, Earls Court, London, England, SW5 9TT, United Kingdom, 866-573-4235","Earl's Court",3.1,6.6,"Good",606,"3.5","97","2019-11-29","2019-11-30",2,0,204535,2.5,"51.490771,-0.193744","50","6",0,0,0,0,0,1,1,0,0
"704","Lord Kensington Hotel","38 Trebovir Road, London, England, SW5 9NJ, United Kingdom, 866-573-4235","Earl's Court",3.1,7,"Good",64,"3.5","105","2019-11-29","2019-11-30",2,0,287633,3,"51.491483,-0.195324","23","5",0,0,0,0,0,1,0,0,0
"705","Lords Hotel","20-22 Leinster Square, Bayswater, London, England, W2 4PR, United Kingdom, 866-573-4235","Paddington",2.8,6.4,"Good",85,"2.5","75","2019-11-29","2019-11-30",2,0,339113,2,"51.51418,-0.191683","68","5",0,0,0,0,0,1,0,0,0
"706","Lovely 3 bed house close to central","221 The Vale, London, England, NW11 8TN, United Kingdom, 866-573-4235","Cricklewood",5.3,NA,NA,NA,NA,"246","2019-11-29","2019-11-30",2,0,1185059040,3.5,"51.563579,-0.213138","3",NA,0,1,0,0,0,1,0,0,1
"707","Lovely Studio Apartment Middle of City ","Aldersgate Street, London, England, EC1A 4JQ, United Kingdom, 866-573-4235","Barbican",1.6,3.6,"",5,NA,"141","2019-11-29","2019-11-30",2,0,698112256,3.5,"51.5209,-0.097808","2",NA,0,0,0,0,0,1,1,0,0
"708","LT Greenwich 3 Bed Townhouse","Cyrus Field Street, Greenwich, London, England, SE10 0UU, United Kingdom, 866-573-4235","London",5.8,NA,NA,NA,NA,"503","2019-11-29","2019-11-30",2,0,1210348416,4,"51.48983,0.005107",NA,NA,0,0,0,0,0,0,0,0,1
"709","Lucky 8 Hotel","21 -25 York Road, Ilford, England, IG1 3AD, United Kingdom, 866-573-4235","Ilford",NA,7.6,"Good",474,"4","50","2019-11-29","2019-11-30",2,0,555319,3,"51.559553,0.068393","38","2",0,0,0,1,0,1,0,0,1
"710","Luna-Simone Hotel","47/49 Belgrave Rd, Victoria, London, England, SW1V 2BB, United Kingdom, 866-573-4235","Victoria",1.3,8.8,"Fabulous",517,"4.5","140","2019-11-29","2019-11-30",2,0,285721,3,"51.490653,-0.138767","36","4",0,0,0,0,0,1,0,0,0
"711","Luxurious Air Conditioned Apt High Street Kensington","42 Hornton Street, London, ENG, W8 4NT, United Kingdom, 866-573-4235","Royal Borough of Kensington and Chelsea",2.9,NA,NA,NA,NA,"136","2019-11-29","2019-11-30",2,0,1229524480,3.5,"51.50242,-0.19441","11",NA,0,0,0,0,0,0,0,0,1
"712","Luxury 2-bed Flat w/ Parking","Apartment 21, Tiltman Place, London, England, N7 7EJ, United Kingdom, 866-573-4235","Holloway",3.8,NA,NA,NA,NA,"191","2019-11-29","2019-11-30",2,0,1143007360,3.5,"51.561823,-0.11075",NA,NA,0,0,0,0,0,0,0,0,1
"713","Luxury apartment beside Buckingham Palace","52 Pall Mall, London, England, SW1Y 5JH, United Kingdom, 866-573-4235","Mayfair",0.4,NA,NA,NA,NA,"433","2019-11-29","2019-11-30",2,0,1129314624,4.5,"51.50578,-0.136996",NA,NA,0,0,0,0,0,0,0,0,1
"714","Luxury London. O2 Greenwich sleeps 8-10","Cyrus Field St, London, England, SE10 0TA, United Kingdom, 866-573-4235","London",5.8,NA,NA,NA,NA,"511","2019-11-29","2019-11-30",2,0,1230849216,3.5,"51.489892,0.004804","3",NA,0,0,0,0,0,1,0,0,1
"715","Luxury Studio Apart Piccadilly Circus","5 Panton St, London, England, SW1Y 4DL, United Kingdom, 866-573-4235","West End",0.2,5.6,"",4,NA,"218","2019-11-29","2019-11-30",2,0,1077327488,3.5,"51.50928,-0.131894","2",NA,0,0,0,0,0,1,0,0,1
"716","Lynton Hotel","113 Ebury Street, London, England, SW1W 9QU, United Kingdom, 866-573-4235","Victoria",1.3,8,"Very Good",275,"4","152","2019-11-29","2019-11-30",2,0,543154,3,"51.493994,-0.149437","11",NA,0,0,0,0,0,1,0,0,0
"717","M by Montcalm Shoreditch London Tech City","151-157 City Road, Shoreditch, London, England, EC1V 1JS, United Kingdom, 866-573-4235","Hoxton",2.2,8.8,"Fabulous",924,"4.5","182","2019-11-29","2019-11-30",2,0,480679,5,"51.527535,-0.089007","269","17",1,1,0,1,1,1,1,1,1
"718","Macdonald Windsor Hotel","23 High Street, Windsor, England, SL4 1LH, United Kingdom, 866-573-4235","Windsor",NA,9,"Superb",560,"4.5","146","2019-11-29","2019-11-30",2,0,352314,4,"51.482248,-0.607323","120","5",1,1,0,1,1,1,1,0,1
"719","Magic Properties","94 North End Road, London, England, W14 9EX, United Kingdom, 866-573-4235","West Kensington",3.6,NA,NA,NA,NA,"135","2019-11-29","2019-11-30",2,0,715514784,3.5,"51.489809,-0.206332","2",NA,0,0,0,0,0,1,0,0,1
"720","Maida Vale Aparthotel","34a-36 Kilburn High Road, London, England, NW6 5UA, United Kingdom, 866-573-4235","Kilburn",3.4,7.8,"Good",75,"2.5","103","2019-11-29","2019-11-30",2,0,617637408,3.5,"51.53705,-0.19184","50",NA,0,0,0,0,0,1,0,0,0
"721","Maitrise Hotel Maida Vale","Kilburn High Road,53-59, London, England, NW6 5SB, United Kingdom, 866-573-4235","Maida Vale",3.4,7,"Good",465,"3.5","77","2019-11-29","2019-11-30",2,0,325230,4,"51.536661,-0.191882","107","4",1,1,1,1,1,1,0,0,1
"722","Maitrise Hotel Wembley","40 London Road, Wembley, England, HA9 7EX, United Kingdom, 866-573-4235","Wembley Park",7.8,4.8,"",49,"2","84","2019-11-29","2019-11-30",2,0,344637,2,"51.55181,-0.29432","30","3",0,1,0,0,1,0,0,0,0
"723","Malmaison London","18-21 Charterhouse Square, London, England, EC1M 6AH, United Kingdom, 866-573-4235","Barbican",1.5,8.6,"Fabulous",766,"4","147","2019-11-29","2019-11-30",2,0,216064,4,"51.52063,-0.10029","97",NA,1,1,1,1,1,1,1,0,0
"724","Mama Shelter London (Opening On September 1st 2019)","437 Hackney Road, London, England, E2 8PP, United Kingdom, 866-573-4235","Bethnal Green",3.3,7.4,"Good",683,NA,"90","2019-11-29","2019-11-30",2,0,268820,4,"51.531908,-0.062005","195","4",1,1,0,1,1,1,1,0,0
"725","Mandalay Picton House Hotel","122 Sussex Gardens, London, England, W2 1UB, United Kingdom, 866-573-4235","Paddington",2,7,"Good",297,"4","63","2019-11-29","2019-11-30",2,0,475376,2,"51.51492,-0.173204","18","5",0,0,0,0,0,0,0,0,0
"726","Manor of Groves","High Wych, Sawbridgeworth, England, CM21 0JU, United Kingdom, 866-573-4235","Sawbridgeworth",NA,7.8,"Good",170,"3.5","72","2019-11-29","2019-11-30",2,0,136743,3,"51.813113,0.116491","80",NA,1,1,1,1,0,1,1,1,1
"727","Maranton House Hotel","14 Barkston Gardens, Earls Court, London, England, SW5 0EN, United Kingdom, 866-573-4235","Earl's Court",2.9,6.8,"Good",112,"3","73","2019-11-29","2019-11-30",2,0,226347,2.5,"51.492446,-0.190697","16","5",0,0,0,0,0,1,0,0,0
"728","Marble Apartments Broadway Two","17 Coverton Road, Wandsworth, London, England, SW17 0QW, United Kingdom, 866-573-4235","London",5.9,NA,NA,NA,NA,"134","2019-11-29","2019-11-30",2,0,1046774112,3,"51.42704,-0.17046","2","11",0,0,0,0,0,0,0,0,1
"729","Marble Apartments Tooting High Street","178 Tooting High Street, Wandsworth, London, England, SW17 0SF, United Kingdom, 866-573-4235","London",6.1,NA,NA,NA,NA,"122","2019-11-29","2019-11-30",2,0,1155092192,3.5,"51.42429,-0.17189",NA,NA,0,0,0,0,0,0,0,0,1
"730","Marble Apartments Tooting House","28 Fishponds Road, Wandsworth, London, England, SW17 7LQ, United Kingdom, 866-573-4235","London",5.3,NA,NA,NA,NA,"194","2019-11-29","2019-11-30",2,0,1226201728,3,"51.4338,-0.16558",NA,NA,0,0,0,0,0,0,0,0,1
"731","Marlin Aldgate Tower Bridge","58 Commercial Road, London, England, E1 1LP, United Kingdom, 866-573-4235","Whitechapel",2.7,8,"Very Good",98,"4","163","2019-11-29","2019-11-30",2,0,528698,4,"51.514894,-0.067142","97",NA,0,0,0,0,0,1,1,0,1
"732","Marlin Apartments London Bridge - Empire Square","34 Long Lane, London, England, SE1 4NH, United Kingdom, 866-573-4235","Bermondsey",1.6,7.4,"Good",118,"4","158","2019-11-29","2019-11-30",2,0,530586,4.5,"51.501039,-0.091031","162",NA,0,0,0,0,0,1,1,0,1
"733","Marlin Canary Wharf","9 Byng Street, London, England, E14 8GG, United Kingdom, 866-573-4235","Canary Wharf",4.4,7.2,"Good",64,"4","127","2019-11-29","2019-11-30",2,0,530588,4,"51.50053,-0.025445","81",NA,0,0,0,0,0,1,1,0,1
"734","Marlin Limehouse","577 Commercial Road, London, England, E1 0HJ, United Kingdom, 866-573-4235","Tower Hamlets",3.7,8,"Very Good",78,"4","96","2019-11-29","2019-11-30",2,0,530677,4,"51.513193,-0.043209","81",NA,0,0,0,0,0,1,1,0,0
"735","Marlin Queen Street","30 Queen Street, London, England, EC4R 1BR, United Kingdom, 866-573-4235","The City of London",1.5,7.6,"Good",129,"4","135","2019-11-29","2019-11-30",2,0,530589,4,"51.511721,-0.092848","92",NA,0,0,0,0,0,1,1,0,0
"736","Marlin Stratford","2 Millstone Close, Windmill Lane, London, England, E15 1PE, United Kingdom, 866-573-4235","Stratford",6.1,6.6,"Good",64,"3.5","113","2019-11-29","2019-11-30",2,0,528697,4,"51.545056,0.001367","111",NA,0,0,0,0,0,1,0,0,1
"737","Marlin Waterloo","111 Westminster Bridge Road, London, England, SE1 7HR, United Kingdom, 866-573-4235","London",0.9,8.8,"Fabulous",1493,"4.5","201","2019-11-29","2019-11-30",2,0,698180,4,"51.49916,-0.11322","236","11",0,1,1,1,1,1,1,0,0
"738","Mayfair Guesthouse","41 Curzon Street, Mayfair, London, England, W1J 7UB, United Kingdom, 866-573-4235","Mayfair",0.8,6.6,"Good",6,"2.5","158","2019-11-29","2019-11-30",2,0,716251712,3,"51.50673,-0.14709","7",NA,0,0,0,0,1,0,0,0,0
"739","Mayfair Holiday Apartment","11-13 Pollen St, London, England, W1S 1NH, United Kingdom, 866-573-4235","Mayfair",0.7,4,"",NA,NA,"766","2019-11-29","2019-11-30",2,0,1190328128,3,"51.51332,-0.142462",NA,NA,0,0,0,0,0,0,0,0,1
"740","Mayflower Hotel and Apartments","26-28 Trebovir Road, London, England, SW5 9NJ, United Kingdom, 866-573-4235","Earl's Court",3.1,7.6,"Good",691,"3","107","2019-11-29","2019-11-30",2,0,174409,4,"51.491739,-0.194907","48","4",0,0,0,0,0,1,0,0,1
"741","Me Gusta Downtown Apartment London","Agar Grove, Camden, London, England, NW1 9TY, United Kingdom, 866-573-4235","Camden Town",2.4,NA,NA,NA,NA,"1","2019-11-29","2019-11-30",2,0,1128989920,4,"51.541662,-0.135671",NA,NA,0,0,0,0,0,0,0,0,1
"742","ME London","336-337 The Strand, London, England, WC2R 1HA, United Kingdom, 866-573-4235","Temple",0.5,9.2,"Superb",308,"4.5","350","2019-11-29","2019-11-30",2,0,401722,5,"51.511732,-0.118256","157","10",1,1,1,1,1,1,1,0,1
"743","Megaro Apartments","7 Argyle Square, London, England, WC1H 8AS, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.5,NA,NA,NA,NA,"242","2019-11-29","2019-11-30",2,0,1226999488,3,"51.529504,-0.122123",NA,NA,0,0,0,0,0,0,0,0,1
"744","Megaro Hotel","Belgrove Street, London, England, WC1H 8AB, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.6,8.8,"Fabulous",617,"4.5","174","2019-11-29","2019-11-30",2,0,317515,4,"51.53,-0.12394","49","6",1,1,0,1,1,1,1,0,0
"745","Melandre Hotel by Saba","75 SHEPHERDS BUSH ROAD, London, England, W6 7LS, United Kingdom, 866-573-4235","Hammersmith",4.1,7,"Good",35,"2.5","67","2019-11-29","2019-11-30",2,0,660626208,3.5,"51.49927,-0.22198","10",NA,0,0,0,0,0,1,0,0,0
"746","Melbourne House","79 Belgrave Road, Pimlico, London, England, SW1V 2BG, United Kingdom, 866-573-4235","Victoria",1.3,8.4,"Very Good",247,"4","124","2019-11-29","2019-11-30",2,0,282696,3,"51.490029,-0.13744","16","4",0,0,0,0,0,1,0,0,0
"747","Melia White House Hotel","Albany Street, Regent's Park, London, England, NW1 3UP, United Kingdom, 866-573-4235","Marylebone",1.4,8,"Very Good",670,"4","1","2019-11-29","2019-11-30",2,0,105992,4,"51.524751,-0.143892","581",NA,1,1,0,1,1,1,1,0,0
"748","Melville hotel","38-39 Argyle Square, London, England, WC1G 8Hl, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.5,6.2,"Good",81,"3","106","2019-11-29","2019-11-30",2,0,451425,3,"51.52903,-0.122716","37",NA,0,0,0,1,0,1,0,0,1
"749","Mentone Hotel","54-56 Cartwright Gardens, London, England, WC1H 9EL, United Kingdom, 866-573-4235","Bloomsbury",1.3,7.4,"Good",612,"3.5","122","2019-11-29","2019-11-30",2,0,285729,3,"51.52624,-0.12669","43","5",0,0,0,0,0,1,0,0,0
"750","Mercure Box Hill Burford Bridge Hotel","At the Foot of Box Hill, Dorking, England, RH5 6BX, United Kingdom, 866-573-4235","Dorking",NA,8.2,"Very Good",80,"4","99","2019-11-29","2019-11-30",2,0,138687,4,"51.25508,-0.32201","57","2",1,1,0,1,1,1,1,1,1
"751","Mercure London Bloomsbury","130-134 Southampton Row, London, England, WC1B 5AF, United Kingdom, 866-573-4235","Bloomsbury",0.9,7.8,"Good",371,"4","128","2019-11-29","2019-11-30",2,0,132189,4,"51.520856,-0.123262","108","7",1,1,0,1,1,1,1,0,0
"752","Mercure London Bridge","71-79 Southwark Street, London, England, SE1 0JA, United Kingdom, 866-573-4235","Bermondsey",1.2,8.8,"Fabulous",385,"4","121","2019-11-29","2019-11-30",2,0,184441,4,"51.50551,-0.099167","144","8",1,1,1,1,1,1,1,0,1
"753","Mercure London Heathrow Hotel","Shepiston Lane, Hayes, England, UB3 1LP, United Kingdom, 866-573-4235","Hayes",13,7,"Good",491,"3.5","43","2019-11-29","2019-11-30",2,0,137878,4,"51.494669,-0.43068","184","2",1,1,1,1,1,1,1,0,1
"754","Mercure London Hyde Park Hotel","8-14 Talbot Square, Paddington, London, England, W2 1TS, United Kingdom, 866-573-4235","Paddington",2.1,8.4,"Very Good",267,"4.5","198","2019-11-29","2019-11-30",2,0,148373,4,"51.515021,-0.174604","72","7",0,1,1,1,1,1,1,0,0
"755","Mercure London Kensington","1a Lexham Gardens, Kensington, London, England, W8 5JJ, United Kingdom, 866-573-4235","Earl's Court",2.8,7,"Good",131,"3.5","152","2019-11-29","2019-11-30",2,0,202184,4,"51.494846,-0.19049","82","6",1,1,0,1,1,1,1,0,1
"756","Mercure London North Watford Hunton Park Hotel (Now Open)","Hunton Park, Essex Lane, Hunton Bridge, Kings Langley, England, WD4 8PN, United Kingdom, 866-573-4235","Kings Langley",NA,7.4,"Good",147,"3.5","72","2019-11-29","2019-11-30",2,0,220282,3,"51.69377,-0.42444","61","2",1,1,0,1,1,1,1,1,1
"757","Mercure London Paddington","144 Praed Street, Paddington, London, England, W2 1HU, United Kingdom, 866-573-4235","Paddington",2.1,7.4,"Good",456,"3.5","170","2019-11-29","2019-11-30",2,0,163518,4,"51.51605,-0.174778","86","5",1,1,1,1,1,1,1,0,0
"758","Mercure London Staines-upon-Thames Hotel","Thames Street, Staines, England, TW18 4SJ, United Kingdom, 866-573-4235","Staines",17,7,"Good",128,"3.5","46","2019-11-29","2019-11-30",2,0,276819,3,"51.43183,-0.5114","88","3",1,1,0,1,0,1,1,0,1
"759","Mercure London Watford Hotel","A41 Watford-by-pass, Watford, England, WD25 8JH, United Kingdom, 866-573-4235","Watford",NA,6.4,"Good",661,"3","56","2019-11-29","2019-11-30",2,0,139089,4,"51.65725,-0.34948","218","5",1,1,1,1,0,1,1,1,1
"760","Merit Kensington Hotel","12 Penywern Road, Earls Court, London, England, SW5 9ST, United Kingdom, 866-573-4235","Earl's Court",3,NA,NA,NA,NA,"119","2019-11-29","2019-11-30",2,0,282699,4,"51.491207,-0.193106","25","5",0,0,0,0,0,1,0,0,0
"761","Mermaid Suite Hotel","3-4 Blenheim Street, London, England, W1S 1LA, United Kingdom, 866-573-4235","Mayfair",0.9,6.8,"Good",76,"3","125","2019-11-29","2019-11-30",2,0,384189888,3,"51.51404,-0.14686","32",NA,1,0,0,0,0,1,0,0,0
"762","Messina Studios","89 Messina Avenue, London, England, NW6 4LG, United Kingdom, 866-573-4235","Kilburn",3.8,8.6,"Fabulous",3,NA,"102","2019-11-29","2019-11-30",2,0,1242773888,3.5,"51.543178,-0.194409","9",NA,0,0,0,0,1,1,1,0,0
"763","Metro Star","71 Stopford Road, London, England, E13 0NA, United Kingdom, 866-573-4235","West Ham",6.7,7,"Good",48,"2.5","66","2019-11-29","2019-11-30",2,0,535352,3,"51.533594,0.022494","11",NA,0,0,0,0,0,1,0,0,0
"764","Millenium Apartments","30 Rivington Street, London, England, EC2A 3DZ, United Kingdom, 866-573-4235","Shoreditch",2.3,6.8,"Good",421,NA,"83","2019-11-29","2019-11-30",2,0,779098080,3.5,"51.52596,-0.08199","20",NA,0,0,0,0,1,1,0,0,0
"765","Millennium Gloucester Hotel London Kensington","4-18 Harrington Gardens, London, England, SW7 4LH, United Kingdom, 866-573-4235","South Kensington",2.6,7.6,"Good",1789,"3.5","147","2019-11-29","2019-11-30",2,0,105996,4,"51.493228,-0.182924","610","8",1,1,1,1,1,1,1,0,1
"766","Millennium Hotel London Knightsbridge","17 Sloane Street, Knightsbridge, London, England, SW1X 9NU, United Kingdom, 866-573-4235","Knightsbridge",1.5,7.4,"Good",297,"4","271","2019-11-29","2019-11-30",2,0,117116,4,"51.49995,-0.159786","222","14",1,1,0,1,1,1,1,0,1
"767","Millharbour Residences","45 Millharbour, London, England, E14 9TR, United Kingdom, 866-573-4235","Canary Wharf",4.7,8.6,"Fabulous",31,NA,"328","2019-11-29","2019-11-30",2,0,887102912,4,"51.49714,-0.01889","20",NA,0,0,0,0,0,1,0,0,1
"768","Mimi's Hotel Soho","56-57 Frith Street, London, England, W1D 3JG, United Kingdom, 866-573-4235","Soho",0.5,8.4,"Very Good",859,"4","138","2019-11-29","2019-11-30",2,0,646472,3.5,"51.51403,-0.13204","58","4",0,1,0,0,1,1,0,0,0
"769","Mina House Hotel","21-23 Craven Road, Paddington, London, England, W2 3BU, United Kingdom, 866-573-4235","Paddington",2.2,7,"Good",179,"3","164","2019-11-29","2019-11-30",2,0,285165,2,"51.514163,-0.178139","28","4",0,0,0,0,0,1,0,0,0
"770","Mitre House Hotel","178-186 Sussex Gardens, London, England, W2 1TU, United Kingdom, 866-573-4235","Paddington",2.1,7.6,"Good",1312,"3.5","100","2019-11-29","2019-11-30",2,0,483463,3,"51.514481,-0.174323","69","6",1,1,0,0,0,1,0,0,1
"771","mk hotel london","317 Putney Bridge Road, London, England, SW15 2PN, United Kingdom, 866-573-4235","Putney",4.7,8.2,"Very Good",156,"4","83","2019-11-29","2019-11-30",2,0,406179,2.5,"51.464424,-0.213397","29","2",0,0,0,0,1,1,0,0,0
"772","Modern Apartments Hyde Park","1A Kendal St, London, England, W2 2AL, United Kingdom, 866-573-4235","City of Westminster",1.7,6,"Good",2,NA,"456","2019-11-29","2019-11-30",2,0,973543264,4,"51.51528,-0.16572","3",NA,0,0,0,0,1,1,0,0,0
"773","Mondrian Apartments","105 Seven Sisters Road, London, England, N7 7QP, United Kingdom, 866-573-4235","Holloway",3.7,7,"Good",176,NA,"70","2019-11-29","2019-11-30",2,0,782640672,3.5,"51.56082,-0.11424","12",NA,0,0,0,0,1,1,0,0,0
"774","Monopoly Accommodations","Wentworth Street 41-43, Tower Hamlets, London, England, E1 7TD, United Kingdom, 866-573-4235","Spitalfields",2.4,7.2,"Good",319,"3.5","91","2019-11-29","2019-11-30",2,0,601221,3.5,"51.517127,-0.074872","16",NA,0,0,0,0,0,1,1,0,0
"775","Montagu Place Hotel","2-3 Montagu Place, London, England, W1H 2ER, United Kingdom, 866-573-4235","Marylebone",1.5,9.2,"Superb",113,"4.5","256","2019-11-29","2019-11-30",2,0,325846,4,"51.51909,-0.15867","16","3",0,1,0,1,1,1,1,0,0
"776","Montana Hotel London","67/69 Gloucester Road, Kensington, London, England, SW7 4PG, United Kingdom, 866-573-4235","South Kensington",2.5,8.2,"Very Good",557,"4","119","2019-11-29","2019-11-30",2,0,29435392,3,"51.49531,-0.18266","55",NA,1,1,0,0,1,1,0,0,0
"777","Montcalm Royal London House - City Of London","22-25 Finsbury Square, London, England, EC2A 1DX, United Kingdom, 866-573-4235","Islington",2.1,9.2,"Superb",652,"5","184","2019-11-29","2019-11-30",2,0,407522080,5,"51.52171,-0.08583","235",NA,1,1,0,0,1,1,0,1,0
"778","Morgan Hotel","24 Bloomsbury Street, London, England, WC1B 3QJ, United Kingdom, 866-573-4235","Bloomsbury",0.7,7.8,"Good",434,"4","155","2019-11-29","2019-11-30",2,0,577358,3.5,"51.518041,-0.127819","21",NA,0,0,0,0,0,1,0,0,0
"779","Mornington Hotel London Victoria","25 Gloucester Street, London, England, SW1V 2DB, United Kingdom, 866-573-4235","Victoria",1.3,8.2,"Very Good",124,"4.5","143","2019-11-29","2019-11-30",2,0,286028,2.5,"51.490247,-0.140159","20","6",0,0,0,0,1,0,0,0,0
"780","Motel One London-Tower Hill","24-26 Minories, London, England, EC3N 1BQ, United Kingdom, 866-573-4235","The City of London",2.3,9,"Superb",771,"4.5","116","2019-11-29","2019-11-30",2,0,478232,NA,"51.512438,-0.075569","291","15",0,1,0,0,1,1,0,0,0
"781","Mowbray Court Hotel","28 32 Penywern Road, London, England, SW5 9SU, United Kingdom, 866-573-4235","Earl's Court",3.1,7.6,"Good",1240,"3.5","112","2019-11-29","2019-11-30",2,0,608469,3.5,"51.490881,-0.193701","98","4",0,0,0,0,1,1,1,0,0
"782","Moxy London Excel","1014 Dockside Road, London, England, E16 2FQ, United Kingdom, 866-573-4235","Docklands",7.3,8.8,"Fabulous",557,"4","64","2019-11-29","2019-11-30",2,0,537182624,3.5,"51.50827,0.04281","164","6",0,1,0,0,1,1,0,0,1
"783","MOXY London Heathrow Airport","804-834 Bath Road, Heathrow Airport, Hounslow, England, TW5 9US, United Kingdom, 866-573-4235","Cranford",13,8.4,"Very Good",702,"3.5","56","2019-11-29","2019-11-30",2,0,655828704,3.5,"51.48047,-0.4142","437","6",0,1,1,1,1,1,0,0,1
"784","MOXY London Stratford","86 Great Eastern Road, London, England, E15 1GR, United Kingdom, 866-573-4235","Stratford",6,8.6,"Fabulous",734,"4","82","2019-11-29","2019-11-30",2,0,626428768,3.5,"51.54295,0.00021","294","7",0,1,0,0,1,1,0,0,0
"785","MStay 146 Studios","146-148 Gloucester Place, Westminster, London, England, NW1 6DT, United Kingdom, 866-573-4235","Marylebone",1.8,8,"Very Good",148,"3.5","124","2019-11-29","2019-11-30",2,0,385795,3,"51.5238,-0.160566","21","4",0,0,0,0,1,1,0,0,0
"786","MStay Golders Green","146-150 Golders Green Road, London, England, NW11 8HE, United Kingdom, 866-573-4235","London",NA,9.2,"Superb",175,"4","81","2019-11-29","2019-11-30",2,0,690988,3,"51.57466,-0.20245","34",NA,0,0,1,0,1,1,0,0,0
"787","MStay Hotel 43","43 Queensborough Terrace, Bayswater, London, England, W2 3SY, United Kingdom, 866-573-4235","Paddington",2.5,8,"Very Good",105,"3.5","108","2019-11-29","2019-11-30",2,0,385808,3,"51.511711,-0.185287","22","6",0,0,0,0,1,1,0,0,0
"788","MStay Hyde Park Hotel","104-110 Queensway, London, England, W2 3RR, United Kingdom, 866-573-4235","Paddington",2.6,7.6,"Good",557,"4","105","2019-11-29","2019-11-30",2,0,385811,3,"51.513502,-0.187736","51","5",0,0,0,1,1,1,0,0,0
