"","hotel_name","address","city_sector","miles_to_city_center","guest_rating_score","guest_rating_verbal","num_of_hotel_com_reviews","trip_advisor_rating","price_for_period_USD","checkin","checkout","q_adults","q_children","hotel_id","star_rating","hotel_coordinates","num_of_rooms","num_of_floors","rest","bar_lounge","gym","meeting_room","ac","wifi","laundry","pool","parking"
"949","Marble Apartments","Effra Court, Brixton Hill, London, England, SW2 1RB, United Kingdom, 866-573-4235","London",3.4,6.6,"Good",7,NA,"101","2019-11-18","2019-11-19",2,0,606702464,3.5,"51.45842,-0.11788","1",NA,0,1,0,0,0,0,1,0,1
"950","Marble Apartments Balham Studio","Apartment 2, 80 Huron Road, Wandsworth, London, England, SW17 8RD, United Kingdom, 866-573-4235","London",NA,10,"Exceptional",2,NA,"101","2019-11-18","2019-11-19",2,0,996485856,3,"51.43614,-0.15262",NA,NA,0,0,0,0,0,0,0,0,1
"951","Marble Apartments Brixton Central","Flat 2, 18a Brighton Terrace, London, England, SW9, United Kingdom, 866-573-4235","London",3.2,6,"Good",4,NA,"101","2019-11-18","2019-11-19",2,0,963503968,3,"51.46195,-0.11725",NA,NA,0,0,0,0,0,0,0,0,1
"952","Marble Apartments Broadway Two","17 Coverton Road, Wandsworth, London, England, SW17 0QW, United Kingdom, 866-573-4235","London",5.9,NA,NA,NA,NA,"111","2019-11-18","2019-11-19",2,0,1046774112,3,"51.42704,-0.17046","2","11",0,0,0,0,0,0,0,0,1
"953","Marble Apartments Tooting High Street","178 Tooting High Street, Wandsworth, London, England, SW17 0SF, United Kingdom, 866-573-4235","London",6.1,NA,NA,NA,NA,"101","2019-11-18","2019-11-19",2,0,1155092192,3.5,"51.42429,-0.17189",NA,NA,0,0,0,0,0,0,0,0,1
"954","Marble Apartments Tooting House","28 Fishponds Road, Wandsworth, London, England, SW17 7LQ, United Kingdom, 866-573-4235","London",5.3,NA,NA,NA,NA,"194","2019-11-18","2019-11-19",2,0,1226201728,3,"51.4338,-0.16558",NA,NA,0,0,0,0,0,0,0,0,1
"955","Marble Arch Inn Hotel","49/50 Upper Berkeley Street, Marble Arch, London, England, W1H 5QR, United Kingdom, 866-573-4235","City of Westminster",1.5,7.6,"Good",266,"3","87","2019-11-18","2019-11-19",2,0,282705,2,"51.515226,-0.161572","29","5",0,0,0,0,0,1,0,0,1
"956","Marlin Aldgate Tower Bridge","58 Commercial Road, London, England, E1 1LP, United Kingdom, 866-573-4235","Whitechapel",2.7,8,"Very Good",98,"4","199","2019-11-18","2019-11-19",2,0,528698,4,"51.514894,-0.067142","97",NA,0,0,0,0,0,1,1,0,1
"957","Marlin Apartments London Bridge - Empire Square","34 Long Lane, London, England, SE1 4NH, United Kingdom, 866-573-4235","Bermondsey",1.6,7.4,"Good",118,"4","227","2019-11-18","2019-11-19",2,0,530586,4.5,"51.501039,-0.091031","162",NA,0,0,0,0,0,1,1,0,1
"958","Marlin Canary Wharf","9 Byng Street, London, England, E14 8GG, United Kingdom, 866-573-4235","Canary Wharf",4.4,7.2,"Good",64,"4","132","2019-11-18","2019-11-19",2,0,530588,4,"51.50053,-0.025445","81",NA,0,0,0,0,0,1,1,0,1
"959","Marlin Limehouse","577 Commercial Road, London, England, E1 0HJ, United Kingdom, 866-573-4235","Tower Hamlets",3.7,8,"Very Good",78,"4","127","2019-11-18","2019-11-19",2,0,530677,4,"51.513193,-0.043209","81",NA,0,0,0,0,0,1,1,0,0
"960","Marlin Queen Street","30 Queen Street, London, England, EC4R 1BR, United Kingdom, 866-573-4235","The City of London",1.5,7.6,"Good",129,"4","167","2019-11-18","2019-11-19",2,0,530589,4,"51.511721,-0.092848","92",NA,0,0,0,0,0,1,1,0,0
"961","Marlin Stratford","2 Millstone Close, Windmill Lane, London, England, E15 1PE, United Kingdom, 866-573-4235","Stratford",6.1,6.6,"Good",64,"3.5","123","2019-11-18","2019-11-19",2,0,528697,4,"51.545056,0.001367","111",NA,0,0,0,0,0,1,0,0,1
"962","Marlin Waterloo","111 Westminster Bridge Road, London, England, SE1 7HR, United Kingdom, 866-573-4235","London",0.9,8.8,"Fabulous",1493,"4.5","186","2019-11-18","2019-11-19",2,0,698180,4,"51.49916,-0.11322","236","11",0,1,1,1,1,1,1,0,0
"963","Martel Guest House","27 The Ridgeway, Golders Green, London, England, NW11 8QP, United Kingdom, 866-573-4235","London",NA,9,"Superb",12,"4.5","87","2019-11-18","2019-11-19",2,0,57953504,3,"51.57168,-0.20128","9",NA,0,0,0,0,0,0,0,0,1
"964","Marygreen Manor Hotel","London Road, Brentwood, England, CM14 4NS, United Kingdom, 866-573-4235","Brentwood",NA,8.6,"Fabulous",233,"4.5","73","2019-11-18","2019-11-19",2,0,216452,4,"51.613105,0.278238","44","2",1,1,1,1,0,1,1,0,1
"965","Marylebone Apartments","18 Cosway Street, London, England, NW1 5NR, United Kingdom, 866-573-4235","Marylebone",1.9,7.8,"Good",123,"4","173","2019-11-18","2019-11-19",2,0,553793,4,"51.521744,-0.166088","6",NA,0,0,0,0,0,1,1,0,0
"966","Masslink Guest House","70 Massetts Road, Horley, England, RH6 7ED, United Kingdom, 866-573-4235","Horley",NA,8.4,"Very Good",60,"4","60","2019-11-18","2019-11-19",2,0,344295,2,"51.169781,-0.172712","8","2",0,0,0,0,0,1,0,0,1
"967","Mayfair Guesthouse","41 Curzon Street, Mayfair, London, England, W1J 7UB, United Kingdom, 866-573-4235","Mayfair",0.8,6.6,"Good",6,"2.5","134","2019-11-18","2019-11-19",2,0,716251712,3,"51.50673,-0.14709","7",NA,0,0,0,0,1,0,0,0,0
"968","Mayfair Holiday Apartment","11-13 Pollen St, London, England, W1S 1NH, United Kingdom, 866-573-4235","Mayfair",0.7,4,"",NA,NA,"766","2019-11-18","2019-11-19",2,0,1190328128,3,"51.51332,-0.142462",NA,NA,0,0,0,0,0,0,0,0,1
"969","Mayfair Piccadilly Apartment","100 Piccadilly, Westminster, London, England, W1J 7NH, United Kingdom, 866-573-4235","Mayfair",0.8,7.4,"Good",3,NA,"324","2019-11-18","2019-11-19",2,0,827571872,3.5,"51.50552,-0.1455",NA,NA,0,0,0,0,0,0,0,0,1
"970","Mayflower Hotel and Apartments","26-28 Trebovir Road, London, England, SW5 9NJ, United Kingdom, 866-573-4235","Earl's Court",3.1,7.6,"Good",692,"3","93","2019-11-18","2019-11-19",2,0,174409,4,"51.491739,-0.194907","48","4",0,0,0,0,0,1,0,0,1
"971","MD Luxury Apartment","Maryland St, London, England, E15 1BY, United Kingdom, 866-573-4235","Stratford",6.4,10,"Exceptional",NA,NA,"253","2019-11-18","2019-11-19",2,0,1178329792,4,"51.5478,0.005122",NA,NA,0,0,0,0,0,0,0,0,1
"972","Me Gusta Downtown Apartment London","Agar Grove, Camden, London, England, NW1 9TY, United Kingdom, 866-573-4235","Camden Town",2.4,NA,NA,NA,NA,"1","2019-11-18","2019-11-19",2,0,1128989920,4,"51.541662,-0.135671",NA,NA,0,0,0,0,0,0,0,0,1
"973","ME London","336-337 The Strand, London, England, WC2R 1HA, United Kingdom, 866-573-4235","Temple",0.5,9.2,"Superb",308,"4.5","273","2019-11-18","2019-11-19",2,0,401722,5,"51.511732,-0.118256","157","10",1,1,1,1,1,1,1,0,1
"974","Megaro Apartments","7 Argyle Square, London, England, WC1H 8AS, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.5,NA,NA,NA,NA,"300","2019-11-18","2019-11-19",2,0,1226999488,3,"51.529504,-0.122123",NA,NA,0,0,0,0,0,0,0,0,1
"975","Megaro Hotel","Belgrove Street, London, England, WC1H 8AB, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.6,8.8,"Fabulous",617,"4.5","238","2019-11-18","2019-11-19",2,0,317515,4,"51.53,-0.12394","49","6",1,1,0,1,1,1,1,0,0
"976","MEININGER Hotel London Hyde Park - Hostel","Baden-Powell House, 65-67 Queens Gate, London, England, SW7 5JS, United Kingdom, 866-573-4235","South Kensington",2.4,8.2,"Very Good",40,"3.5","100","2019-11-18","2019-11-19",2,0,278445,2,"51.495548,-0.179122","48","6",0,1,0,1,1,1,1,1,1
"977","Melandre Hotel by Saba","75 SHEPHERDS BUSH ROAD, London, England, W6 7LS, United Kingdom, 866-573-4235","Hammersmith",4.1,7,"Good",35,"2.5","65","2019-11-18","2019-11-19",2,0,660626208,3.5,"51.49927,-0.22198","10",NA,0,0,0,0,0,1,0,0,0
"978","Melbourne House","79 Belgrave Road, Pimlico, London, England, SW1V 2BG, United Kingdom, 866-573-4235","Victoria",1.3,8.4,"Very Good",247,"4","124","2019-11-18","2019-11-19",2,0,282696,3,"51.490029,-0.13744","16","4",0,0,0,0,0,1,0,0,0
"979","Melbourne Lodge","Brocket Park, Lemsford, Welwyn Garden City, England, AL8 7XH, United Kingdom, 866-573-4235","Welwyn Garden City",NA,8,"Very Good",7,"4.5","188","2019-11-18","2019-11-19",2,0,774139904,4.5,"51.80389,-0.24246","16",NA,1,1,0,1,0,0,1,0,1
"980","Melia White House Hotel","Albany Street, Regent's Park, London, England, NW1 3UP, United Kingdom, 866-573-4235","Marylebone",1.4,8,"Very Good",668,"4","1","2019-11-18","2019-11-19",2,0,105992,4,"51.524751,-0.143892","581",NA,1,1,0,1,1,1,1,0,0
"981","Melville hotel","38-39 Argyle Square, London, England, WC1G 8Hl, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.5,6.2,"Good",81,"3","91","2019-11-18","2019-11-19",2,0,451425,3,"51.52903,-0.122716","37",NA,0,0,0,1,0,1,0,0,1
"982","Mentone Hotel","54-56 Cartwright Gardens, London, England, WC1H 9EL, United Kingdom, 866-573-4235","Bloomsbury",1.3,7.4,"Good",612,"3.5","118","2019-11-18","2019-11-19",2,0,285729,3,"51.52624,-0.12669","43","5",0,0,0,0,0,1,0,0,0
"983","Mercure Box Hill Burford Bridge Hotel","At the Foot of Box Hill, Dorking, England, RH5 6BX, United Kingdom, 866-573-4235","Dorking",NA,8.2,"Very Good",80,"4","114","2019-11-18","2019-11-19",2,0,138687,4,"51.25508,-0.32201","57","2",1,1,0,1,1,1,1,1,1
"984","Mercure Hatfield Oak","Roehyde Way, Hatfield, England, AL10 9AF, United Kingdom, 866-573-4235","Hatfield",NA,7.4,"Good",112,"4","101","2019-11-18","2019-11-19",2,0,141729,3,"51.74531,-0.24133","85","2",1,1,0,1,0,1,1,0,1
"985","Mercure London Bloomsbury","130-134 Southampton Row, London, England, WC1B 5AF, United Kingdom, 866-573-4235","Bloomsbury",0.9,7.8,"Good",371,"4","164","2019-11-18","2019-11-19",2,0,132189,4,"51.520856,-0.123262","108","7",1,1,0,1,1,1,1,0,0
"986","Mercure London Bridge","71-79 Southwark Street, London, England, SE1 0JA, United Kingdom, 866-573-4235","Bermondsey",1.2,8.8,"Fabulous",385,"4","188","2019-11-18","2019-11-19",2,0,184441,4,"51.50551,-0.099167","144","8",1,1,1,1,1,1,1,0,1
"987","Mercure London Heathrow Hotel","Shepiston Lane, Hayes, England, UB3 1LP, United Kingdom, 866-573-4235","Hayes",13,7,"Good",491,"3.5","52","2019-11-18","2019-11-19",2,0,137878,4,"51.494669,-0.43068","184","2",1,1,1,1,1,1,1,0,1
"988","Mercure London Hyde Park Hotel","8-14 Talbot Square, Paddington, London, England, W2 1TS, United Kingdom, 866-573-4235","Paddington",2.1,8.4,"Very Good",267,"4.5","180","2019-11-18","2019-11-19",2,0,148373,4,"51.515021,-0.174604","72","7",0,1,1,1,1,1,1,0,0
"989","Mercure London Kensington","1a Lexham Gardens, Kensington, London, England, W8 5JJ, United Kingdom, 866-573-4235","Earl's Court",2.8,7,"Good",131,"3.5","141","2019-11-18","2019-11-19",2,0,202184,4,"51.494846,-0.19049","82","6",1,1,0,1,1,1,1,0,1
"990","Mercure London Paddington","144 Praed Street, Paddington, London, England, W2 1HU, United Kingdom, 866-573-4235","Paddington",2.1,7.4,"Good",456,"3.5","170","2019-11-18","2019-11-19",2,0,163518,4,"51.51605,-0.174778","86","5",1,1,1,1,1,1,1,0,0
"991","Mercure London Staines-upon-Thames Hotel","Thames Street, Staines, England, TW18 4SJ, United Kingdom, 866-573-4235","Staines",17,7,"Good",127,"3.5","96","2019-11-18","2019-11-19",2,0,276819,3,"51.43183,-0.5114","88","3",1,1,0,1,0,1,1,0,1
"992","Mercure London Watford Hotel","A41 Watford-by-pass, Watford, England, WD25 8JH, United Kingdom, 866-573-4235","Watford",NA,6.4,"Good",661,"3","66","2019-11-18","2019-11-19",2,0,139089,4,"51.65725,-0.34948","218","5",1,1,1,1,0,1,1,1,1
"993","Mercure St Albans The Noke","Watford Road, St Albans, England, AL2 3DS, United Kingdom, 866-573-4235","St Albans",NA,7.6,"Good",232,"3.5","58","2019-11-18","2019-11-19",2,0,143167,4,"51.720673,-0.364883","110",NA,1,1,1,1,0,1,1,1,1
"994","Meridiana","43-44 Argyle Square, Kings Cross, London, England, WC1H 8AL, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.5,7.6,"Good",252,"3.5","86","2019-11-18","2019-11-19",2,0,290043,2.5,"51.529073,-0.122766","25","5",0,0,0,0,0,1,0,0,0
"995","Merit Kensington Hotel","12 Penywern Road, Earls Court, London, England, SW5 9ST, United Kingdom, 866-573-4235","Earl's Court",3,NA,NA,NA,NA,"119","2019-11-18","2019-11-19",2,0,282699,4,"51.491207,-0.193106","25","5",0,0,0,0,0,1,0,0,0
"996","Mermaid Suite Hotel","3-4 Blenheim Street, London, England, W1S 1LA, United Kingdom, 866-573-4235","Mayfair",0.9,6.8,"Good",75,"3","121","2019-11-18","2019-11-19",2,0,384189888,3,"51.51404,-0.14686","32",NA,1,0,0,0,0,1,0,0,0
"997","Messina Studios","89 Messina Avenue, London, England, NW6 4LG, United Kingdom, 866-573-4235","Kilburn",3.8,8.6,"Fabulous",3,NA,"79","2019-11-18","2019-11-19",2,0,1242773888,3.5,"51.543178,-0.194409","9",NA,0,0,0,0,1,1,1,0,0
"998","Metro Star","71 Stopford Road, London, England, E13 0NA, United Kingdom, 866-573-4235","West Ham",6.7,7,"Good",48,"2.5","66","2019-11-18","2019-11-19",2,0,535352,3,"51.533594,0.022494","11",NA,0,0,0,0,0,1,0,0,0
"999","Millenium Apartments","30 Rivington Street, London, England, EC2A 3DZ, United Kingdom, 866-573-4235","Shoreditch",2.3,6.8,"Good",419,NA,"78","2019-11-18","2019-11-19",2,0,779098080,3.5,"51.52596,-0.08199","20",NA,0,0,0,0,1,1,0,0,0
"1000","Millennium Gloucester Hotel London Kensington","4-18 Harrington Gardens, London, England, SW7 4LH, United Kingdom, 866-573-4235","South Kensington",2.6,7.6,"Good",1791,"3.5","152","2019-11-18","2019-11-19",2,0,105996,4,"51.493228,-0.182924","610","8",1,1,1,1,1,1,1,0,1
"1001","Millennium Hotel London Knightsbridge","17 Sloane Street, Knightsbridge, London, England, SW1X 9NU, United Kingdom, 866-573-4235","Knightsbridge",1.5,7.4,"Good",297,"4","219","2019-11-18","2019-11-19",2,0,117116,4,"51.49995,-0.159786","222","14",1,1,0,1,1,1,1,0,1
"1002","Millharbour Residences","45 Millharbour, London, England, E14 9TR, United Kingdom, 866-573-4235","Canary Wharf",4.7,8.6,"Fabulous",31,NA,"328","2019-11-18","2019-11-19",2,0,887102912,4,"51.49714,-0.01889","20",NA,0,0,0,0,0,1,0,0,1
"1003","Mimi's Hotel Soho","56-57 Frith Street, London, England, W1D 3JG, United Kingdom, 866-573-4235","Soho",0.5,8.4,"Very Good",859,"4","123","2019-11-18","2019-11-19",2,0,646472,3.5,"51.51403,-0.13204","58","4",0,1,0,0,1,1,0,0,0
"1004","Mina House Hotel","21-23 Craven Road, Paddington, London, England, W2 3BU, United Kingdom, 866-573-4235","Paddington",2.2,7,"Good",179,"3","164","2019-11-18","2019-11-19",2,0,285165,2,"51.514163,-0.178139","28","4",0,0,0,0,0,1,0,0,0
"1005","Minerva Apartments","13 Minerva Rd, Kingston Upon Thames, England, KT1 2QA, United Kingdom, 866-573-4235","Kingston Upon Thames",NA,10,"Exceptional",NA,NA,"97","2019-11-18","2019-11-19",2,0,1105605216,4,"51.410012,-0.295856","2",NA,0,0,0,0,0,1,1,0,0
"1006","Mitre House Hotel","178-186 Sussex Gardens, London, England, W2 1TU, United Kingdom, 866-573-4235","Paddington",2.1,7.6,"Good",1312,"3.5","105","2019-11-18","2019-11-19",2,0,483463,3,"51.514481,-0.174323","69","6",1,1,0,0,0,1,0,0,1
"1007","mk hotel london","317 Putney Bridge Road, London, England, SW15 2PN, United Kingdom, 866-573-4235","Putney",4.7,8.2,"Very Good",156,"4","88","2019-11-18","2019-11-19",2,0,406179,2.5,"51.464424,-0.213397","29","2",0,0,0,0,1,1,0,0,0
"1008","Modern Apartments Hyde Park","1A Kendal St, London, England, W2 2AL, United Kingdom, 866-573-4235","City of Westminster",1.7,6,"Good",2,NA,"456","2019-11-18","2019-11-19",2,0,973543264,4,"51.51528,-0.16572","3",NA,0,0,0,0,1,1,0,0,0
"1009","Modern City Apartment Aldgate","6 Philson Mansions, Philpot street, London, England, E1 2DS, United Kingdom, 866-573-4235","Whitechapel",3,NA,NA,NA,NA,"140","2019-11-18","2019-11-19",2,0,1228822496,3.5,"51.515096,-0.058352",NA,NA,0,0,0,0,0,0,0,0,1
"1010","Mondrian Apartments","105 Seven Sisters Road, London, England, N7 7QP, United Kingdom, 866-573-4235","Holloway",3.7,7,"Good",176,NA,"66","2019-11-18","2019-11-19",2,0,782640672,3.5,"51.56082,-0.11424","12",NA,0,0,0,0,1,1,0,0,0
"1011","Monkey Island Estate","Monkey Island Lane, Maidenhead, England, SL6 2EE, United Kingdom, 866-573-4235","Maidenhead",NA,8,"Very Good",2,"4.5","217","2019-11-18","2019-11-19",2,0,723558848,5,"51.50371,-0.68404","30",NA,1,1,0,1,1,1,1,0,1
"1012","Monopoly Accommodations","Wentworth Street 41-43, Tower Hamlets, London, England, E1 7TD, United Kingdom, 866-573-4235","Spitalfields",2.4,7.2,"Good",320,"3.5","82","2019-11-18","2019-11-19",2,0,601221,3.5,"51.517127,-0.074872","16",NA,0,0,0,0,0,1,1,0,0
"1013","Montagu Place Hotel","2-3 Montagu Place, London, England, W1H 2ER, United Kingdom, 866-573-4235","Marylebone",1.5,9.2,"Superb",113,"4.5","251","2019-11-18","2019-11-19",2,0,325846,4,"51.51909,-0.15867","16","3",0,1,0,1,1,1,1,0,0
"1014","Montana Hotel London","67/69 Gloucester Road, Kensington, London, England, SW7 4PG, United Kingdom, 866-573-4235","South Kensington",2.5,8.2,"Very Good",556,"4","122","2019-11-18","2019-11-19",2,0,29435392,3,"51.49531,-0.18266","55",NA,1,1,0,0,1,1,0,0,0
"1015","Montcalm Royal London House - City Of London","22-25 Finsbury Square, London, England, EC2A 1DX, United Kingdom, 866-573-4235","Islington",2.1,9.2,"Superb",652,"5","269","2019-11-18","2019-11-19",2,0,407522080,5,"51.52171,-0.08583","235",NA,1,1,0,0,1,1,0,1,0
"1016","Morgan Hotel","24 Bloomsbury Street, London, England, WC1B 3QJ, United Kingdom, 866-573-4235","Bloomsbury",0.7,7.8,"Good",434,"4","155","2019-11-18","2019-11-19",2,0,577358,3.5,"51.518041,-0.127819","21",NA,0,0,0,0,0,1,0,0,0
"1017","Morland House","12-16 Eastern Road, Romford, England, RM1 3FE, United Kingdom, 866-573-4235","Romford",NA,9.6,"Exceptional",4,"5","154","2019-11-18","2019-11-19",2,0,687692,3.5,"51.575837,0.185102","50",NA,0,0,0,1,0,0,0,0,0
"1018","Mornington Hotel London Victoria","25 Gloucester Street, London, England, SW1V 2DB, United Kingdom, 866-573-4235","Victoria",1.3,8.2,"Very Good",124,"4.5","125","2019-11-18","2019-11-19",2,0,286028,2.5,"51.490247,-0.140159","20","6",0,0,0,0,1,0,0,0,0
"1019","Motel One London-Tower Hill","24-26 Minories, London, England, EC3N 1BQ, United Kingdom, 866-573-4235","The City of London",2.3,9,"Superb",771,"4.5","136","2019-11-18","2019-11-19",2,0,478232,NA,"51.512438,-0.075569","291","15",0,1,0,0,1,1,0,0,0
"1020","Mowbray Court Hotel","28 32 Penywern Road, London, England, SW5 9SU, United Kingdom, 866-573-4235","Earl's Court",3.1,7.6,"Good",1240,"3.5","103","2019-11-18","2019-11-19",2,0,608469,3.5,"51.490881,-0.193701","98","4",0,0,0,0,1,1,1,0,0
"1021","MOXY London Heathrow Airport","804-834 Bath Road, Heathrow Airport, Hounslow, England, TW5 9US, United Kingdom, 866-573-4235","Cranford",13,8.4,"Very Good",699,"3.5","61","2019-11-18","2019-11-19",2,0,655828704,3.5,"51.48047,-0.4142","437","6",0,1,1,1,1,1,0,0,1
"1022","MOXY London Stratford","86 Great Eastern Road, London, England, E15 1GR, United Kingdom, 866-573-4235","Stratford",6,8.6,"Fabulous",729,"4","164","2019-11-18","2019-11-19",2,0,626428768,3.5,"51.54295,0.00021","294","7",0,1,0,0,1,1,0,0,0
"1023","MStay 146 Studios","146-148 Gloucester Place, Westminster, London, England, NW1 6DT, United Kingdom, 866-573-4235","Marylebone",1.8,8,"Very Good",148,"3.5","96","2019-11-18","2019-11-19",2,0,385795,3,"51.5238,-0.160566","21","4",0,0,0,0,1,1,0,0,0
"1024","MStay Golders Green","146-150 Golders Green Road, London, England, NW11 8HE, United Kingdom, 866-573-4235","London",NA,9.2,"Superb",175,"4","74","2019-11-18","2019-11-19",2,0,690988,3,"51.57466,-0.20245","34",NA,0,0,1,0,1,1,0,0,0
"1025","MStay Hotel 43","43 Queensborough Terrace, Bayswater, London, England, W2 3SY, United Kingdom, 866-573-4235","Paddington",2.5,8,"Very Good",105,"3.5","82","2019-11-18","2019-11-19",2,0,385808,3,"51.511711,-0.185287","22","6",0,0,0,0,1,1,0,0,0
"1026","MStay Hyde Park Hotel","104-110 Queensway, London, England, W2 3RR, United Kingdom, 866-573-4235","Paddington",2.6,7.6,"Good",557,"4","105","2019-11-18","2019-11-19",2,0,385811,3,"51.513502,-0.187736","51","5",0,0,0,1,1,1,0,0,0
"1027","MStay Russell Court Hotel","9 Russell Road, London, England, W14 8JA, United Kingdom, 866-573-4235","West Kensington",3.5,8.6,"Fabulous",181,"3.5","113","2019-11-18","2019-11-19",2,0,377806,4,"51.497252,-0.208202","20","4",0,0,0,0,1,1,1,0,0
"1028","Mstay West Hampstead","291-293 West End Lane, West Hampstead, London, England, NW6 1RD, United Kingdom, 866-573-4235","West Hampstead",4.1,10,"Exceptional",NA,"5","77","2019-11-18","2019-11-19",2,0,316932,3,"51.551454,-0.191893","12","3",0,0,0,0,1,1,0,0,0
"1029","MStay39 Studios","39 Queensborough Terrace, London, England, W2 3SY, United Kingdom, 866-573-4235","Paddington",2.5,8.2,"Very Good",130,"3.5","90","2019-11-18","2019-11-19",2,0,386035,3.5,"51.51193,-0.185355","24","7",0,0,0,0,1,1,0,0,0
"1030","Mulberry House ","Chelmsford Road, High Ongar, Ongar, England, CM5 9NL, United Kingdom, 866-573-4235","Ongar",NA,8.4,"Very Good",10,"4","58","2019-11-18","2019-11-19",2,0,1049780992,4,"51.711358,0.269407","26",NA,1,0,0,0,0,1,0,0,1
"1031","Muse Haus Riverside","5 Weltje Road, London, England, W6 9TG, United Kingdom, 866-573-4235","Hammersmith",4.9,8,"Very Good",NA,"4","100","2019-11-18","2019-11-19",2,0,1070217472,3.5,"51.491035,-0.237759","7",NA,0,0,0,0,0,1,0,0,0
"1032","My Bloomsbury","11-13 Bayley Street, Bedford Square, London, England, WC1B 3HD, United Kingdom, 866-573-4235","Fitzrovia",0.8,7.8,"Good",647,"4","191","2019-11-18","2019-11-19",2,0,240458,4,"51.51875,-0.131832","86","5",1,0,0,0,1,1,1,0,0
"1033","My Chelsea","35 Ixworth Place, London, England, SW3 3QX, United Kingdom, 866-573-4235","Chelsea",2.1,8,"Very Good",202,"4","172","2019-11-18","2019-11-19",2,0,109697,4,"51.491964,-0.168653","50","4",1,1,0,0,1,1,1,0,0
"1034","My Place Hotel","1-3 Trebovir Road, Earl's Court, London, England, SW5 9LS, United Kingdom, 866-573-4235","Earl's Court",3,6.8,"Good",294,"2.5","96","2019-11-18","2019-11-19",2,0,215715,3,"51.492481,-0.194163","50","6",1,1,1,1,0,0,1,0,0
"1035","Myshortstay- Cheshire St Brick Lane ","Flat 14, 86 Cheshire Street, London, England, E2 6FE, United Kingdom, 866-573-4235","Bethnal Green",2.8,NA,NA,NA,NA,"104","2019-11-18","2019-11-19",2,0,1100532032,4,"51.523604,-0.067578",NA,NA,0,0,0,0,0,0,0,0,1
"1036","Myshortstay - Bethnal Green Two Bedrooms","Flat 4, 346 Bethnal Green Road, London, England, E2 0AH, United Kingdom, 866-573-4235","Bethnal Green",3.1,NA,NA,NA,NA,"135","2019-11-18","2019-11-19",2,0,1100541504,4,"51.526549,-0.062753",NA,NA,0,0,0,0,0,0,0,0,1
"1037","Myshortstay - Brick Lane Shoreditch","Flat 3, 17 Cheshire Street, London, England, E2 6EH, United Kingdom, 866-573-4235","Bethnal Green",2.7,NA,NA,NA,NA,"108","2019-11-18","2019-11-19",2,0,1100518656,4,"51.523646,-0.070332",NA,NA,0,0,0,0,0,0,0,0,1
"1038","Myshortstay - Calvin Street ","Flat 10, 9-11 Calvin Street, London, England, E1 6NW, United Kingdom, 866-573-4235","Spitalfields",2.5,NA,NA,NA,NA,"130","2019-11-18","2019-11-19",2,0,1100530240,4,"51.521482,-0.074097",NA,NA,0,0,0,0,0,0,0,0,1
"1039","Myshortstay - Cheshire St Brick Lane","57 Cheshire Street, London, England, E2 6EE, United Kingdom, 866-573-4235","Bethnal Green",2.8,NA,NA,NA,NA,"135","2019-11-18","2019-11-19",2,0,1100511360,4,"51.523883,-0.067717",NA,NA,0,0,0,0,0,0,0,0,1
"1040","Myshortstay - Cheshire Street Apartment","Flat 16, 86 Cheshire Street, London, England, E2 6FE, United Kingdom, 866-573-4235","Bethnal Green",2.8,NA,NA,NA,NA,"104","2019-11-18","2019-11-19",2,0,1100515776,4,"51.523604,-0.067578","1",NA,0,0,0,0,0,1,0,0,0
"1041","Myshortstay - Fulham Parsons Green ","flat 26, Sullivan Court, London, England, SW6 3BY, United Kingdom, 866-573-4235","Hammersmith and Fulham",4,NA,NA,NA,NA,"120","2019-11-18","2019-11-19",2,0,1100543712,4,"51.469696,-0.197458",NA,NA,0,0,0,0,0,0,0,0,1
"1042","Myshortstay - Maida Vale private terrace","199a Lanark Road, London, England, W9 1NX, United Kingdom, 866-573-4235","Maida Vale",3,NA,NA,NA,NA,"148","2019-11-18","2019-11-19",2,0,1100536192,4,"51.531213,-0.186628",NA,NA,0,0,0,0,0,0,0,0,1
"1043","Myshortstay - St.Mathews Row Apartment","Flat 21, 20-24 Saint Matthew's Row, London, England, E2 6DT, United Kingdom, 866-573-4235","Bethnal Green",2.9,NA,NA,NA,NA,"104","2019-11-18","2019-11-19",2,0,1100533344,4,"51.52566,-0.067615",NA,NA,0,0,0,0,0,0,0,0,1
"1044","National Hotel","17-19 Queens Avenue, London, England, N10 3PE, United Kingdom, 866-573-4235","London",NA,6.4,"Good",167,"2.5","50","2019-11-18","2019-11-19",2,0,416473,2,"51.591781,-0.144643","30","3",0,0,0,1,0,1,0,0,1
"1045","Native Bankside","1 and 2 Bear Gardens, London, England, SE1 9ED, United Kingdom, 866-573-4235","South Bank",1.4,9.4,"Exceptional",193,"4.5","221","2019-11-18","2019-11-19",2,0,824024896,4,"51.50729,-0.09598","75",NA,0,0,1,0,1,1,0,0,0
"1046","Native Camden","376-380 Camden Road, London, England, N7 0LG, United Kingdom, 866-573-4235","Holloway",3.1,7.8,"Good",47,"3.5","88","2019-11-18","2019-11-19",2,0,487617,3,"51.55287,-0.124377","38",NA,0,0,0,0,0,1,1,0,0
